Brand,Model Name,Model Image,Technology,2G bands,3G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,,Type_1,Stand-by,Talk time,Music play,Colors,Price,GPRS,EDGE,_1,Internal,Alert types,_1_1,Protection,Infrared port,SAR EU,OS,CPU,Clock,Alarm,4G bands,Chipset,GPU,Quad,Features_1,Charging,Triple,Models,SAR,128GB 6GB RAM,128GB 8GB RAM,NFC,64GB 6GB RAM,5G bands,32GB 3GB RAM,64GB 4GB RAM,64GB 3GB RAM,Build,Dual,32GB 2GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,256GB 12GB RAM,128GB 12GB RAM,RMA161,128GB 4GB RAM,Audio quality,256GB 8GB RAM,16GB 2GB RAM,Keyboard,Languages
philips,Philips W3568,https://fdn2.gsmarena.com/vv/bigpic/philips-w3568.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,HSPA 7.2/5.76 Mbps,"2013, October. Released 2013, October",Discontinued,126.8 x 68 x 12 mm (4.99 x 2.68 x 0.47 in),137 g (4.83 oz),"Dual SIM (Mini-SIM, dual stand-by)","TFT capacitive touchscreen, 256K colors","4.0 inches, 45.5 cm2 (~52.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC (dedicated slot),,,3.15 MP,LED flash,Yes,Yes,,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, A2DP, EDR","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity",,,,,,"Li-Ion 2000 mAh, removable",Up to 500 h,Up to 13 h,,Black/Gray,,,,,4GB 512MB RAM,,,,,,Android 4.2 (Jelly Bean),Dual-core 1.2 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips T3566,https://fdn2.gsmarena.com/vv/bigpic/philips-t3566.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA,HSPA,"2013, October. Released 2013, October",Discontinued,126.8 x 68 x 12 mm (4.99 x 2.68 x 0.47 in),137 g (4.83 oz),"Dual SIM (Mini-SIM, dual stand-by)","TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~52.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC (dedicated slot),,,2 MP,,Yes,,,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, A2DP, EDR",No,No,2.0,Accelerometer,,,,,No,"Li-Ion 2000 mAh, removable",Up to 420 h,Up to 15 h,,Black,,Class 12,Yes,,256MB RAM,,,,,,Android 4.2 (Jelly Bean),Dual-core 1.2 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips W7376,https://fdn2.gsmarena.com/vv/bigpic/philips-w7376.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 2100,HSPA 7.2/5.76 Mbps,"2013, October. Released 2013, October",Discontinued,129 x 66.7 x 9.9 mm (5.08 x 2.63 x 0.39 in),172 g (6.07 oz),"Dual SIM (Mini-SIM, dual stand-by)","TFT capacitive touchscreen, 16M colors","4.3 inches, 51.0 cm2 (~59.2% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)",microSDHC (dedicated slot),,,"5 MP, AF",LED flash,Yes,Yes,,Yes,Yes,Wi-Fi 802.11 b/g,"3.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,Accelerometer,,,,,,"Li-Ion 2400 mAh, removable",,Up to 10 h,,Black/Silver,,,,,4GB,,,,,,Android 4.0.4 (Ice Cream Sandwich),Dual-core 1.2 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips X1560,https://fdn2.gsmarena.com/vv/bigpic/philips-x1560.jpg,GSM,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2013, October. Released 2013, October",Discontinued,119.6 x 51.1 x 16.3 mm (4.71 x 2.01 x 0.64 in),122 g (4.30 oz),Dual SIM (Mini-SIM),"TFT, 256K colors","2.4 inches, 17.8 cm2 (~29.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",microSDHC (dedicated slot),Yes,Yes,,,,,,Yes,TBD,No,"2.1, A2DP",No,FM radio,microUSB,,"SMS, MMS",,No,No,Flashlight,"Li-Ion 2900 mAh, removable",Up to 2400 h,Up to 40 h,,Black,,Class 12,No,No,,,MP3/AAC player Photo viewer Organizer Predictive text input,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips X2560,https://fdn2.gsmarena.com/vv/bigpic/philips-x2560.jpg,GSM,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2013, October. Released 2013, October",Discontinued,124.5 x 64.9 x 16 mm (4.90 x 2.56 x 0.63 in),108.8 g (3.81 oz),Dual SIM (Mini-SIM),"TFT, 256K colors","2.4 inches, 17.8 cm2 (~22.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",microSDHC (dedicated slot),Yes,Yes,VGA,,Yes,,,Yes,No,No,"2.1, A2DP",No,FM radio,miniUSB,,"SMS, MMS",,Yes,No,Flashlight,"Li-Ion 1630 mAh, removable",Up to 1128 h,Up to 24 h,,Black,,Class 12,No,No,,,MP3 player SOS key Predictive text input,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips X2301,https://fdn2.gsmarena.com/vv/bigpic/philips-x2301-1.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2013, October. Released 2013, October",Discontinued,134 x 56 x 14.8 mm (5.28 x 2.20 x 0.58 in),104 g (3.67 oz),Dual SIM (Mini-SIM),"TFT, 256K colors","2.4 inches, -, 17.8 cm2 (~23.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",microSDHC (dedicated slot),Yes,Yes,VGA,,Yes,,,Yes,Yes,No,2.0,No,FM radio,miniUSB,,"SMS, MMS",,Yes,No,Flashlight,"Li-Ion 1530 mAh, removable",Up to 850 h,Up to 12 h,,Gray,,Class 10,No,No,,,MP3 player SOS key Predictive text input,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips X2300,https://fdn2.gsmarena.com/vv/bigpic/philips-x2300-1.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 & SIM 3,,,"2013, October. Released 2013, October",Discontinued,119.6 x 50.5 x 15.7 mm (4.71 x 1.99 x 0.62 in),110 g (3.88 oz),Triple SIM (Mini-SIM),"TFT, 256K colors","2.4 inches, 17.8 cm2 (~29.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",microSDHC (dedicated slot),Yes,Yes,2 MP,LED flash,Yes,,,Yes,Yes,No,"2.1, A2DP",No,FM radio,microUSB 2.0,,"SMS, MMS",,Yes,No,No,"Li-Ion 2000 mAh, removable",Up to 720 h,Up to 8 h,,Dark gray,,Class 12,No,MP3/WAV/MP4/H.263 player Organizer Predictive text input,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips X1510,https://fdn2.gsmarena.com/vv/bigpic/philips-x1510-1.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2013, October. Released 2013, October",Discontinued,109 x 46 x 15.8 mm (4.29 x 1.81 x 0.62 in),78 g (2.75 oz),Dual SIM (Mini-SIM),TFT,"2.0 inches, 12.6 cm2 (~25.1% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),microSDHC (dedicated slot),Yes,Yes,,,,,,Yes,No,No,"2.1, A2DP",No,FM radio,microUSB 2.0,,"SMS, MMS",,Yes,No,No,"Li-Ion 1050 mAh, removable",Up to 850 h,Up to 8 h 30 min,,Black,,Class 12,No,MP3 player Organizer Predictive text input,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips E1500,https://fdn2.gsmarena.com/vv/bigpic/philips-e1500-1.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2013, October. Released 2013, October",Discontinued,107 x 46 x 15 mm (4.21 x 1.81 x 0.59 in),70 g (2.47 oz),Dual SIM (Mini-SIM),TFT,"1.77 inches, 9.9 cm2 (~20.0% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),microSDHC (dedicated slot),Yes,Yes,,,,,,Yes,Yes,No,"2.1, A2DP",No,FM radio,microUSB,,"SMS, MMS",,No,No,No,"Li-Ion 800 mAh, removable",Up to 666 h,Up to 6 h 40 min,,Black,,Yes,No,MP3 player Organizer Predictive text input,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips D833,https://fdn2.gsmarena.com/vv/bigpic/philips-d833-1.jpg,GSM / CDMA / EVDO,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA2000 1xEV-DO,EV-DO Rev.A 3.1 Mbps,"2013, October. Released 2013, October",Discontinued,128 x 67.3 x 12.1 mm (5.04 x 2.65 x 0.48 in),163 g (5.75 oz),Dual SIM (Dual stand-by),"IPS LCD capacitive touchscreen, 16M colors","4.3 inches, 52.6 cm2 (~61.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",microSDHC (dedicated slot),,,"5 MP, AF",LED flash,480p,,,Yes,Yes,Wi-Fi 802.11 b/g,"3.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity",,,,,CDMA 800 / 1900,"Li-Ion 2400 mAh, removable",Up to 300 h,Up to 17 h,,Black/Gray,,,,No,4GB,,,,,,Android 4.0 (Ice Cream Sandwich),Dual-core 1.0 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips W8560,https://fdn2.gsmarena.com/vv/bigpic/philips-w8560.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,HSPA 21.1/11.5 Mbps,"2013, September. Released 2013, October",Discontinued,144 x 73 x 10 mm (5.67 x 2.87 x 0.39 in),158 g (5.57 oz),"Dual SIM (Mini-SIM, dual stand-by)","TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",microSDHC (dedicated slot),,,"13 MP, AF",LED flash,Yes,1.3 MP,,Yes,Yes,Wi-Fi 802.11 b/g,"4.0, A2DP, LE","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity",,,,,,"Li-Ion 3300 mAh, removable",Up to 720 h,Up to 18 h,,Black,,,,,32GB 2GB RAM,,,,,,Android 4.2 (Jelly Bean),Quad-core 1.5 GHz Cortex-A7,,,,Mediatek MT6589 (28 nm),PowerVR SGX544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips W8510,https://fdn2.gsmarena.com/vv/bigpic/philips-w8510.jpg,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,HSPA 42.2/5.76 Mbps,"2013, October. Released 2013, October",Discontinued,138.5 x 69.7 x 10.4 mm (5.45 x 2.74 x 0.41 in),173 g (6.10 oz),"Dual SIM (Mini-SIM, dual stand-by)","TFT capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~63.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",microSDHC (dedicated slot),,,"8 MP, AF",LED flash,Yes,Yes,,Yes,Yes,Wi-Fi 802.11 b/g,"4.0, A2DP, LE","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity",,,,,,"Li-Ion 3300 mAh, removable",Up to 860 h,Up to 18 h,,Gray,,,,,4GB,,,,,,Android 4.2 (Jelly Bean),Quad-core 1.2 GHz Cortex-A7,,,,Mediatek MT6589 (28 nm),PowerVR SGX544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips T939,https://fdn2.gsmarena.com/vv/bigpic/philips-t939.jpg,GSM,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,TD-SCDMA,HSPA 3.6/0.384 Mbps,"2013, September. Released 2013, September",Discontinued,110 x 57.8 x 22 mm (4.33 x 2.28 x 0.87 in),239.5 g (8.43 oz),Dual SIM,"Dual TFT capacitive touchscreen, 256K colors","3.2 inches, 29.1 cm2 (~45.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~292 ppi density)",microSDHC (dedicated slot),,,"5 MP, AF",LED flash,480p@30fps,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR","Yes, with A-GPS",No,2.0,"Accelerometer, proximity",,,,,No,"Li-Ion 2000 mAh, removable",,,,Black,,Yes,Yes,,4GB 512MB RAM,,,,,,Android 4.0 (Ice Cream Sandwich),1.0 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips W6360,https://fdn2.gsmarena.com/vv/bigpic/philips-w6360.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900,HSPA 7.2/5.76 Mbps,"2013, September. Released 2013, September",Discontinued,-,-,Yes,"TFT capacitive touchscreen, 16M colors","4.3 inches, 52.6 cm2","480 x 800 pixels, 5:3 ratio (~217 ppi density)",microSDHC (dedicated slot),,,"5 MP, AF",LED flash,480p@30fps,Yes,,Yes,Yes,Wi-Fi 802.11 b/g,"3.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity",,,,,ISDB-T mobile TV,"Li-Ion 2000 mAh, removable",Up to 571 h (2G) / Up to 400 h (3G),Up to 14 h 20 min (2G) / Up to 8 h 40 min (3G),,Dark gray,,,,,,,,,,,Android 4.1 (Jelly Bean),Dual-core 1.2 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips W5510,https://fdn2.gsmarena.com/vv/bigpic/philips-w5510.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900,HSPA 7.2/5.76 Mbps,"2013, September. Released 2013, September",Discontinued,116.2 x 63 x 13 mm (4.57 x 2.48 x 0.51 in),138.8 g (4.87 oz),Yes,TFT capacitive touchscreen,"3.5 inches, 36.5 cm2 (~49.8% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",microSDHC (dedicated slot),,,5 MP,,480p@30fps,,,Yes,Yes,Wi-Fi 802.11 b/g,"3.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity",,,,,,"Li-Ion 1630 mAh, removable",Up to 465 h (2G) / Up to 326 h (3G),Up to 11 h 40 min (2G) / Up to 7 h (3G),,Dark gray,,,,ISDB-T mobile TV,,,,,,,Android 4.1 (Jelly Bean),1.0 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips W8355,https://fdn2.gsmarena.com/vv/bigpic/philips-w8355.jpg,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,HSPA 7.2/5.76 Mbps,"2013, January. Released 2013, March",Discontinued,147.6 x 79 x 10.9 mm (5.81 x 3.11 x 0.43 in),224.5 g (7.90 oz),Dual SIM (Mini-SIM),"TFT capacitive touchscreen, 16M colors","5.3 inches, 77.4 cm2 (~66.4% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~208 ppi density)",microSDHC (dedicated slot),,,"5 MP, AF",LED flash,Yes,2 MP,,Yes,Yes,Wi-Fi 802.11 b/g,"4.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity",,,,,,"Li-Ion 3000 mAh, removable",Up to 742 h,Up to 13 h,,Black,,,,,4GB 512MB RAM,,,,,,Android 4.0.4 (Ice Cream Sandwich),Dual-core 1.0 GHz Cortex-A5,,,,Qualcomm MSM8225 Snapdragon S4 Play,Adreno 203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips W832,https://fdn2.gsmarena.com/vv/bigpic/philips-w832.jpg,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100,HSPA 7.2/5.76 Mbps,"2012, November. Released 2012, November",Discontinued,131 x 67.5 x 11 mm (5.16 x 2.66 x 0.43 in),170.5 g (6.00 oz),"Dual SIM (Mini-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~63.1% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)",microSDHC (dedicated slot),,,"8 MP, AF",LED flash,Yes,Yes,,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, A2DP, EDR","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity",,,,,,"Li-Ion 2400 mAh, removable",Up to 683 h (3G),Up to 11 h (3G),,Grey,,,,,4GB (2GB user available),,,,,,Android 4.0 (Ice Cream Sandwich),Dual-core 1.0 GHz Cortex-A9,,,,Mediatek MT6577 (40 nm),PowerVR SGX531u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips W737,https://fdn2.gsmarena.com/vv/bigpic/philips-w737.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 2100,HSPA 7.2/5.76 Mbps,"2012, December. Released 2012, December",Discontinued,128 x 65 x 9.9 mm (5.04 x 2.56 x 0.39 in),172 g (6.07 oz),Dual SIM (Mini-SIM),"TFT capacitive touchscreen, 16M colors","4.3 inches, 51.0 cm2 (~61.3% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)",microSDHC (dedicated slot),,,"5 MP, AF",LED flash,480p@15fps,Yes,,Yes,Yes,Wi-Fi 802.11 b/g,"3.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity",,,,,,"Li-Ion 2400 mAh, removable",,Up to 10 h 30 min (3G),,Black,,,,,4GB (3GB user available),,,,,,Android 4.0.4 (Ice Cream Sandwich),Dual-core 1.2 GHz Cortex-A5,,,,Qualcomm MSM8225 Snapdragon S4 Play,Adreno 203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips W736,https://fdn2.gsmarena.com/vv/bigpic/philips-w736.jpg,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,HSPA 7.2/5.76 Mbps,"2012, November. Released 2012, November",Discontinued,126.6 x 65.4 x 12.1 mm (4.98 x 2.57 x 0.48 in),167.5 g (5.89 oz),"Dual SIM (Mini-SIM, dual stand-by)","TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~55.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC (dedicated slot),,,"5 MP, AF",LED flash,Yes,Yes,,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, A2DP, EDR",Yes,No,microUSB 2.0,"Accelerometer, proximity",,,,,,"Li-Ion 2400 mAh, removable",Up to 667 h (3G),Up to 11 h (3G),,Grey,,,,,4GB (2GB user available),,,,,,Android 4.0 (Ice Cream Sandwich),Dual-core 1.0 GHz Cortex-A9,,,,Mediatek MT6577 (40 nm),PowerVR SGX531u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips W6350,https://fdn2.gsmarena.com/vv/bigpic/philips-w6350.jpg,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 2100,HSPA,"2012, November. Released 2012, November",Discontinued,125.2 x 63.9 x 11.5 mm (4.93 x 2.52 x 0.45 in),154 g (5.43 oz),Dual SIM (Mini-SIM),TFT capacitive touchscreen,"4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC (dedicated slot),,,"5 MP, AF",LED flash,480p@30fps,,,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, A2DP, EDR",Yes,No,2.0,"Accelerometer, proximity",,,,,,"Li-Ion 1630 mAh, removable",Up to 168 h,Up to 12 h 30 min,,"Black, White",,,,,512MB,,,,,,Android 2.3 (Gingerbread),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips W536,https://fdn2.gsmarena.com/vv/bigpic/philips-w536.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,HSPA,"2012, November. Released 2012, November",Discontinued,127.5 x 65 x 11.5 mm (5.02 x 2.56 x 0.45 in),141 g (4.97 oz),Dual SIM (Mini-SIM),"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~55.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC (dedicated slot),,,"5 MP, AF",LED flash,480p@30fps,Yes,,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, A2DP, EDR",Yes,No,microUSB 2.0,"Accelerometer, proximity",,,,,,"Li-Ion 1630 mAh, removable",Up to 407 h,Up to 17 h (2G) / Up to 11 h (3G),,Grey,,,,,4GB (2GB user available),,,,,,Android 4.0 (Ice Cream Sandwich),Dual-core 1.0 GHz Cortex-A9,,,,Mediatek MT6577 (40 nm),PowerVR SGX531u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips W337,https://fdn2.gsmarena.com/vv/bigpic/philips-w337.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900,HSPA 7.2/5.76 Mbps,"2012, November. Released 2012, November",Discontinued,107.3 x 54.6 x 12.8 mm (4.22 x 2.15 x 0.50 in),108.3 g (3.81 oz),Dual SIM (Mini-SIM),TFT capacitive touchscreen,"3.2 inches, 29.1 cm2 (~49.7% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~146 ppi density)",microSDHC (dedicated slot),,,2 MP,,480p@30fps,Yes,,Yes,Yes,Wi-Fi 802.11 b/g,"3.0, A2DP, EDR",Yes,No,microUSB 2.0,"Accelerometer, proximity",,,,,,"Li-Ion 1350 mAh, removable",Up to 385 h,Up to 6 h,,Black,,,,,512MB,,,,,,Android 2.3 (Gingerbread),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips T539,https://fdn2.gsmarena.com/vv/bigpic/philips-t539.jpg,GSM,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,TD-SCDMA,HSPA,"2012, November. Released 2012, November",Discontinued,131 x 68 x 11.2 mm (5.16 x 2.68 x 0.44 in),-,Dual SIM (Mini-SIM),"TFT capacitive touchscreen, 256K colors","4.3 inches, 52.6 cm2 (~59.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",microSDHC (dedicated slot),,,5 MP,,480p,,,Yes,Yes,"Wi-Fi 802.11 b/g, hotspot",Yes,"Yes, with A-GPS",No,2.0,"Accelerometer, proximity",,,,,No,"Li-Ion 1630 mAh, removable",Up to 240 h,Up to 6 h,,Black/Gold,,Class 12,Yes,CMMB mobile TV,512MB,,,,,,Android 2.3 (Gingerbread),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips E133,https://fdn2.gsmarena.com/vv/bigpic/philips-e133.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2012, November. Released 2012, November",Discontinued,105 x 61 x 13.6 mm (4.13 x 2.40 x 0.54 in),-,Dual SIM (Mini-SIM),TFT,"2.2 inches, 15.0 cm2 (~23.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~182 ppi density)",microSDHC (dedicated slot),"Yes, Photocall",Yes,VGA,,176x144@10fps,,,Yes,Yes,No,"2.0, A2DP",No,FM radio,miniUSB 2.0,,"SMS(threaded view), MMS, Email",,Yes,Yes,No,"Li-Ion 800 mAh, removable",Up to 727 h,Up to 6 h 40 min,,Black,,Class 12,No,MP3/WAV/WMA/AAC+ player MP4/H.263 player Organizer Voice memo Predictive text input,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QWERTY,
philips,Philips W732,https://fdn2.gsmarena.com/vv/bigpic/philips-w732.jpg,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100,HSPA 7.2/5.76 Mbps,"2012, July. Released 2012, July",Discontinued,126.4 x 67.3 x 12.3 mm (4.98 x 2.65 x 0.48 in),168.9 g (5.93 oz),Dual SIM (Mini-SIM),"IPS LCD capacitive touchscreen, 256K colors","4.3 inches, 52.6 cm2 (~61.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",microSDHC (dedicated slot),,,"5 MP, AF",LED flash,480p,Yes,,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, EDR","Yes, with A-GPS",No,2.0,"Accelerometer, proximity, compass",,,,,MP3/WAV/WMA/AAC+ player MP4/H.263 player Document viewer Photo viewer/editor Organizer Voice memo/dial Predictive text input,Removable Li-Ion 2400 mAh battery,Up to 800 h,Up to 13 h,,Gray,,,,,2GB,,,,,,Android 4.0 (Ice Cream Sandwich),1.0 GHz Cortex-A9,,,,Mediatek MT6575 (40 nm),PowerVR SGX531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips X333,https://fdn2.gsmarena.com/vv/bigpic/philips-x333.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2012, July. Released 2012, July",Discontinued,119.5 x 50.6 x 15.8 mm (4.70 x 1.99 x 0.62 in),118.5 g (4.16 oz),Dual SIM (Mini-SIM),"TFT, 256K colors","2.4 inches, 17.8 cm2 (~29.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",microSDHC (dedicated slot),"Yes, Photocall",Yes,3.15 MP,,QCIF,,,Yes,Yes,No,"2.1, A2DP",No,"Stereo FM radio, RDS",2.0,,"SMS(threaded view), MMS, Email",,Yes,Yes,No,Removable Li-Ion 2000 mAh battery,Up to 1200 h,Up to 16 h,,Champion Black/Grey,,Class 12,Yes,MP3/WAV/WMA/AAC+ player MP4/H.263 player Organizer Voice memo Predictive text input,40MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips,Philips W930,https://fdn2.gsmarena.com/vv/bigpic/philips-w930.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100,HSPA 3.6/0.384 Mbps,"2012, July. Released 2012, July",Discontinued,110 x 57.8 x 22 mm (4.33 x 2.28 x 0.87 in),250 g (8.82 oz),Dual SIM (Mini-SIM),"Dual TFT capacitive touchscreen, 256K colors","3.2 inches, 30.5 cm2 (~48.0% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)","microSDHC (dedicated slot), 4 GB included",,,"5 MP, AF",,480p,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP",Yes,FM radio,2.0,"Accelerometer, proximity",,,,,,Removable Li-Ion 2000 mAh battery,,Up to 9 h,,Black/Gold,,,,MP3/WAV/WMA/AAC+ player MP4/H.263 player Document viewer Organizer Voice memo Predictive text input,100MB,,,,,,Android 2.3 (Gingerbread),800 MHz Cortex-A9,,,,Mediatek MT6573 (65 nm),PowerVR SGX531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
